time,P_in,P_out,T_in,T_out,Hum_in,Hum_out,CO2_V1,CO2_V2,O3_WE,O3_AE,Altitude,flags,Flowrate,CO2_C,O3_C,center of mass,SB_Temp
4707.00,,88.43068,,-46.964708,,,,,,,17088,1,,,,,
4708.00,,87.987454,,-46.877609,,,,,,,17092,1,,,,,
4709.00,,88.282938,,-46.743002,,,,,,,17096,1,,,,,
4710.00,,87.655035,,-46.719248,,,,,,,17101,1,,,,,
4711.00,,88.172131,,-46.584641,,,,,,,17105,1,,,,,
4712.00,,88.135196,,-46.394607,,,,,,,17109,1,,,,,
4713.00,,87.987454,,-46.21645,,,,,,,17114,1,,,,,
4714.00,,87.396487,,-46.09372,,,,,,,17118,1,,,,,
4715.00,,87.21181,,-46.062048,,,,,,,17118,1,,,,,
4716.00,,87.950519,,-46.018498,,,,,,,17122,1,,,,,
4717.00,,87.101003,,-45.678021,,,,,,,17127,1,,,,,
4718.00,,86.990197,,-45.468192,,,,,,,17131,1,,,,,
4719.00,,87.396487,,-45.444438,,,,,,,17136,1,,,,,
4720.00,,87.21181,,-45.361298,,,,,,,17140,1,,,,,
4721.00,,87.655035,,-45.301913,,,,,,,17144,1,,,,,
4722.00,,87.765841,,-45.286077,,,,,,,17149,1,,,,,
4723.00,,87.285681,,-45.333585,,,,,,,17153,1,,,,,
4724.00,,87.285681,,-45.195019,,,,,,,17158,1,,,,,
4725.00,,86.694713,,-45.048534,,,,,,,17162,1,,,,,
4726.00,,87.285681,,-44.858501,,,,,,,17167,1,,,,,
4727.00,,87.359551,,-44.842665,,,,,,,17167,0,,,,,
4728.00,,87.765841,,-44.898091,,,,,,,17172,0,,,,,
4729.00,,85.808262,,-44.81891,,,,,,,17176,0,,,,,
4730.00,,87.064068,,-44.763484,,,,,,,17181,0,,,,,
4731.00,,86.916326,,-44.648672,,,,,,,17186,0,,,,,
4732.00,,86.473101,,-44.482392,,,,,,,17190,0,,,,,
4733.00,,86.546971,,-44.672426,,,,,,,17195,0,,,,,
4734.00,,86.768584,,-44.569491,,,,,,,17200,0,,,,,
4735.00,,86.546971,,-44.49031,,,,,,,17204,0,,,,,
4736.00,,85.660521,,-44.478433,,,,,,,17209,0,,,,,
4737.00,,86.251488,,-44.324031,,,,,,,17214,0,,,,,
4738.00,,86.879391,,-44.363621,,,,,,,17214,0,,,,,
4739.00,,87.396487,,-44.225055,,,,,,,17219,0,,,,,
4740.00,,85.697456,,-44.248809,,,,,,,17223,0,,,,,
4741.00,,86.990197,,-44.16171,,,,,,,17228,0,,,,,
4742.00,,87.137939,,-44.058775,,,,,,,17232,0,,,,,
4743.00,,85.919069,,-44.114202,,,,,,,17236,0,,,,,
4744.00,,86.546971,,-44.035021,,,,,,,17241,0,,,,,
4745.00,,86.177617,,-44.027103,,,,,,,17245,0,,,,,
4746.00,,86.251488,,-43.91625,,,,,,,17250,0,,,,,
4747.00,,86.436165,,-43.888537,,,,,,,17254,0,,,,,
4748.00,,85.956004,,-43.773725,,,,,,,17259,0,,,,,
4749.00,,85.734392,,-43.797479,,,,,,,17259,0,,,,,
4750.00,,85.919069,,-43.789561,,,,,,,17263,0,,,,,
4751.00,,86.029875,,-43.730175,,,,,,,17268,0,,,,,
4752.00,,86.029875,,-43.698503,,,,,,,17272,0,,,,,
4753.00,,86.029875,,-43.694544,,,,,,,17276,1,,,,,
4754.00,,85.808262,,-43.79352,,,,,,,17281,1,,,,,
4755.00,,85.623585,,-43.718298,,,,,,,17285,1,,,,,
4756.00,,85.58665,,-43.813315,,,,,,,17289,1,,,,,
4757.00,,85.069553,,-44.035021,,,,,,,17294,1,,,,,
4758.00,,85.18036,,-44.466556,,,,,,,17298,1,,,,,
4759.00,,85.18036,,-44.830788,,,,,,,17303,1,,,,,
4760.00,,85.291166,,-45.088125,,,,,,,17303,1,,,,,
4761.00,,85.032618,,-45.290036,,,,,,,17307,1,,,,,
4762.00,,85.771327,,-45.47611,,,,,,,17311,1,,,,,
4763.00,,85.365037,,-45.749284,,,,,,,17316,1,,,,,
4764.00,,84.77407,,-45.927441,,,,,,,17320,1,,,,,
4765.00,,85.401972,,-46.188737,,,,,,,17325,1,,,,,
4766.00,,85.475843,,-46.374812,,,,,,,17329,1,,,,,
4767.00,,84.847941,,-46.533173,,,,,,,17334,1,,,,,
4768.00,,84.700199,,-46.75092,,,,,,,17338,1,,,,,
4769.00,,85.328102,,-46.861773,,,,,,,17343,1,,,,,
4770.00,,85.365037,,-47.059725,,,,,,,17347,1,,,,,
4771.00,,85.032618,,-47.194332,,,,,,,17347,1,,,,,
4772.00,,84.109232,,-47.206209,,,,,,,17352,1,,,,,
4773.00,,84.847941,,-47.214127,,,,,,,17357,1,,,,,
4774.00,,84.515522,,-47.277472,,,,,,,17361,1,,,,,
4775.00,,85.808262,,-47.28539,,,,,,,17366,1,,,,,
4776.00,,84.109232,,-47.261636,,,,,,,17371,0,,,,,
4777.00,,84.293909,,-47.20225,,,,,,,17376,0,,,,,
4778.00,,84.77407,,-47.047848,,,,,,,17380,0,,,,,
4779.00,,84.404715,,-47.055766,,,,,,,17385,0,,,,,
4780.00,,83.813748,,-46.9172,,,,,,,17390,0,,,,,
4781.00,,84.330844,,-47.075561,,,,,,,17394,0,,,,,
4782.00,,85.771327,,-47.154742,,,,,,,17394,0,,,,,
4783.00,,84.109232,,-47.123069,,,,,,,17399,0,,,,,
4784.00,,83.998425,,-47.103274,,,,,,,17404,0,,,,,
4785.00,,84.330844,,-47.107233,,,,,,,17408,0,,,,,
4786.00,,83.592135,,-47.214127,,,,,,,17413,0,,,,,
4787.00,,83.96149,,-47.182455,,,,,,,17417,0,,,,,
4788.00,,84.035361,,-47.233923,,,,,,,17422,0,,,,,
4789.00,,83.850683,,-47.115151,,,,,,,17426,0,,,,,
4790.00,,84.256973,,-47.154742,,,,,,,17431,0,,,,,
4791.00,,83.333587,,-47.059725,,,,,,,17436,0,,,,,
4792.00,,83.702942,,-46.980544,,,,,,,17440,0,,,,,
4793.00,,83.813748,,-46.952831,,,,,,,17440,0,,,,,
4794.00,,83.5552,,-46.814265,,,,,,,17445,0,,,,,
4795.00,,83.333587,,-46.841978,,,,,,,17449,0,,,,,
4796.00,,83.5552,,-46.794469,,,,,,,17454,0,,,,,
4797.00,,83.702942,,-46.671739,,,,,,,17458,0,,,,,
4798.00,,83.629071,,-46.5886,,,,,,,17463,0,,,,,
4799.00,,83.666006,,-46.481706,,,,,,,17467,0,,,,,
4800.00,,83.259716,,-46.529214,,,,,,,17472,0,,,,,
4801.00,,83.370523,,-46.596518,,,,,,,17476,0,,,,,
4802.00,,83.14891,,-46.644026,,,,,,,17481,1,,,,,
4803.00,,83.998425,,-46.71133,,,,,,,17486,1,,,,,
4804.00,,82.927297,,-46.584641,,,,,,,17486,1,,,,,
4805.00,,84.36778,,-46.50546,,,,,,,17490,1,,,,,
4806.00,,82.964233,,-46.374812,,,,,,,17495,1,,,,,
4807.00,,82.74262,,-46.457951,,,,,,,17499,1,,,,,
4808.00,,82.74262,,-46.521296,,,,,,,17504,1,,,,,
4809.00,,82.890362,,-46.418361,,,,,,,17508,1,,,,,
4810.00,,82.373265,,-46.430238,,,,,,,17513,1,,,,,
4811.00,,82.927297,,-46.549009,,,,,,,17518,1,,,,,
4812.00,,82.373265,,-46.616313,,,,,,,17522,1,,,,,
4813.00,,82.668749,,-46.861773,,,,,,,17527,1,,,,,
4814.00,,82.594878,,-47.008257,,,,,,,17532,1,,,,,
4815.00,,82.077782,,-47.237882,,,,,,,17536,1,,,,,
4816.00,,82.077782,,-47.150783,,,,,,,17536,1,,,,,
4817.00,,82.631814,,-47.2458,,,,,,,17541,1,,,,,
4818.00,,82.188588,,-47.36853,,,,,,,17546,1,,,,,
4819.00,,82.188588,,-47.400202,,,,,,,17550,1,,,,,
4820.00,,82.225524,,-47.661498,,,,,,,17555,1,,,,,
4821.00,,82.447136,,-47.752556,,,,,,,17560,1,,,,,
4822.00,,81.412944,,-47.716925,,,,,,,17564,1,,,,,
4823.00,,81.560685,,-47.756515,,,,,,,17569,1,,,,,
4824.00,,82.484072,,-47.740679,,,,,,,17574,1,,,,,
4825.00,,82.040846,,-47.701089,,,,,,,17578,0,,,,,
4826.00,,81.93004,,-47.709007,,,,,,,17583,0,,,,,
4827.00,,81.93004,,-47.657539,,,,,,,17583,0,,,,,
4828.00,,82.077782,,-47.827778,,,,,,,17588,0,,,,,
4829.00,,81.302137,,-47.891123,,,,,,,17592,0,,,,,
4830.00,,81.708427,,-47.986139,,,,,,,17597,0,,,,,
4831.00,,81.966975,,-48.140542,,,,,,,17602,0,,,,,
4832.00,,81.966975,,-48.116788,,,,,,,17606,0,,,,,
4833.00,,81.966975,,-48.124706,,,,,,,17611,0,,,,,
4834.00,,81.376008,,-48.120747,,,,,,,17616,0,,,,,
4835.00,,81.11746,,-48.152419,,,,,,,17621,0,,,,,
4836.00,,81.893105,,-48.279108,,,,,,,17625,0,,,,,
4837.00,,81.782298,,-48.322657,,,,,,,17630,0,,,,,
4838.00,,81.597621,,-48.302862,,,,,,,17630,0,,,,,
4839.00,,80.858912,,-48.322657,,,,,,,17635,0,,,,,
4840.00,,81.228266,,-48.603749,,,,,,,17640,0,,,,,
4841.00,,81.228266,,-48.469142,,,,,,,17644,0,,,,,
4842.00,,81.449879,,-48.409756,,,,,,,17649,0,,,,,
4843.00,,81.339073,,-48.504773,,,,,,,17653,0,,,,,
4844.00,,80.858912,,-48.461224,,,,,,,17658,0,,,,,
4845.00,,81.302137,,-48.374125,,,,,,,17663,0,,,,,
4846.00,,81.043589,,-48.203886,,,,,,,17667,0,,,,,
4847.00,,80.969718,,-48.164296,,,,,,,17672,0,,,,,
4848.00,,80.71117,,-48.009894,,,,,,,17677,0,,,,,
4849.00,,80.341816,,-47.867368,,,,,,,17677,0,,,,,
4850.00,,80.969718,,-47.661498,,,,,,,17681,0,,,,,
4851.00,,80.637299,,-47.416038,,,,,,,17686,1,,,,,
4852.00,,80.674235,,-47.344776,,,,,,,17690,1,,,,,
4853.00,,80.71117,,-47.313103,,,,,,,17695,1,,,,,
4854.00,,80.674235,,-47.249759,,,,,,,17700,1,,,,,
4855.00,,80.563428,,-47.07952,,,,,,,17704,1,,,,,
4856.00,,80.489557,,-46.905323,,,,,,,17709,1,,,,,
4857.00,,80.563428,,-46.782592,,,,,,,17713,1,,,,,
4858.00,,80.157138,,-46.671739,,,,,,,17718,1,,,,,
4859.00,,80.71117,,-46.758838,,,,,,,17722,1,,,,,
4860.00,,80.563428,,-46.9172,,,,,,,17727,1,,,,,
4861.00,,80.415686,,-46.980544,,,,,,,17727,1,,,,,
4862.00,,80.083267,,-46.95679,,,,,,,17732,1,,,,,
4863.00,,80.231009,,-47.099315,,,,,,,17736,1,,,,,
4864.00,,79.972461,,-47.218086,,,,,,,17741,1,,,,,
4865.00,,80.009396,,-47.055766,,,,,,,17745,1,,,,,
4866.00,,79.972461,,-47.277472,,,,,,,17750,1,,,,,
4867.00,,80.157138,,-47.495219,,,,,,,17754,1,,,,,
4868.00,,80.194074,,-47.594195,,,,,,,17759,1,,,,,
4869.00,,80.563428,,-47.752556,,,,,,,17763,1,,,,,
4870.00,,79.418429,,-47.709007,,,,,,,17768,1,,,,,
4871.00,,80.083267,,-47.986139,,,,,,,17773,1,,,,,
4872.00,,79.861655,,-48.077197,,,,,,,17773,1,,,,,
4873.00,,79.455365,,-48.31078,,,,,,,17777,1,,,,,
4874.00,,79.824719,,-48.429551,,,,,,,17782,0,,,,,
4875.00,,79.89859,,-48.671053,,,,,,,17787,0,,,,,
4876.00,,79.270687,,-48.647298,,,,,,,17792,0,,,,,
4877.00,,79.603106,,-48.659176,,,,,,,17796,0,,,,,
4878.00,,79.566171,,-48.801701,,,,,,,17801,0,,,,,
4879.00,,79.381494,,-48.773988,,,,,,,17806,0,,,,,
4880.00,,79.529236,,-48.924431,,,,,,,17810,0,,,,,
4881.00,,78.67972,,-48.96798,,,,,,,17815,0,,,,,
4882.00,,79.159881,,-49.241154,,,,,,,17820,0,,,,,
4883.00,,78.827462,,-49.308458,,,,,,,17820,0,,,,,
4884.00,,79.196816,,-49.395556,,,,,,,17824,0,,,,,
4885.00,,79.122946,,-49.391597,,,,,,,17829,0,,,,,
4886.00,,79.270687,,-49.498491,,,,,,,17833,0,,,,,
4887.00,,78.642785,,-49.62518,,,,,,,17838,0,,,,,
4888.00,,79.08601,,-49.684566,,,,,,,17843,0,,,,,
4889.00,,78.938268,,-49.692484,,,,,,,17847,0,,,,,
4890.00,,78.642785,,-49.641017,,,,,,,17852,0,,,,,
4891.00,,78.67972,,-49.601426,,,,,,,17856,0,,,,,
4892.00,,78.864397,,-49.355966,,,,,,,17861,0,,,,,
4893.00,,78.568914,,-49.316376,,,,,,,17865,0,,,,,
4894.00,,78.864397,,-49.245113,,,,,,,17865,0,,,,,
4895.00,,78.162624,,-49.01153,,,,,,,17870,0,,,,,
4896.00,,79.307623,,-48.880882,,,,,,,17874,0,,,,,
4897.00,,78.790527,,-48.615626,,,,,,,17879,0,,,,,
4898.00,,78.753591,,-48.43747,,,,,,,17883,0,,,,,
4899.00,,78.642785,,-48.382043,,,,,,,17888,0,,,,,
4900.00,,78.199559,,-48.366207,,,,,,,17892,1,,,,,
4901.00,,78.199559,,-48.255354,,,,,,,17896,1,,,,,
4902.00,,77.86714,,-48.152419,,,,,,,17901,1,,,,,
4903.00,,77.645528,,-48.302862,,,,,,,17905,1,,,,,
4904.00,,78.347301,,-48.247436,,,,,,,17909,1,,,,,
4905.00,,77.46085,,-48.156378,,,,,,,17909,1,,,,,
4906.00,,78.088753,,-47.98218,,,,,,,17913,1,,,,,
4907.00,,77.682463,,-47.847573,,,,,,,17917,1,,,,,
4908.00,,78.716656,,-47.827778,,,,,,,17922,1,,,,,
4909.00,,78.421172,,-47.669416,,,,,,,17926,1,,,,,
4910.00,,78.199559,,-47.511055,,,,,,,17930,1,,,,,
4911.00,,77.756334,,-47.281431,,,,,,,17934,1,,,,,
4912.00,,78.014882,,-47.237882,,,,,,,17939,1,,,,,
4913.00,,78.051817,,-47.218086,,,,,,,17943,1,,,,,
4914.00,,77.608592,,-47.091397,,,,,,,17947,1,,,,,
4915.00,,77.091496,,-46.976585,,,,,,,17951,1,,,,,
4916.00,,77.830205,,-46.925118,,,,,,,17951,1,,,,,
4917.00,,77.608592,,-46.881568,,,,,,,17955,1,,,,,
4918.00,,77.645528,,-46.778633,,,,,,,17959,1,,,,,
4919.00,,77.313108,,-46.699453,,,,,,,17964,1,,,,,
4920.00,,77.497786,,-46.580682,,,,,,,17968,1,,,,,
4921.00,,77.86714,,-46.509419,,,,,,,17972,1,,,,,
4922.00,,77.645528,,-46.398566,,,,,,,17976,1,,,,,
4923.00,,77.313108,,-46.358975,,,,,,,17980,0,,,,,
4924.00,,77.756334,,-46.442115,,,,,,,17985,0,,,,,
4925.00,,77.350044,,-46.29959,,,,,,,17989,0,,,,,
4926.00,,76.722141,,-46.283754,,,,,,,17993,0,,,,,
4927.00,,78.125688,,-46.370853,,,,,,,17993,0,,,,,
4928.00,,77.313108,,-46.402525,,,,,,,17997,0,,,,,
4929.00,,77.202302,,-46.517337,,,,,,,18001,0,,,,,
4930.00,,77.091496,,-46.5886,,,,,,,18006,0,,,,,
4931.00,,77.091496,,-46.707371,,,,,,,18010,0,,,,,
4932.00,,76.980689,,-46.83406,,,,,,,18014,0,,,,,
4933.00,,77.091496,,-46.853855,,,,,,,18018,0,,,,,
4934.00,,77.091496,,-46.806347,,,,,,,18022,0,,,,,
4935.00,,76.722141,,-46.683616,,,,,,,18026,0,,,,,
4936.00,,77.682463,,-46.671739,,,,,,,18030,0,,,,,
4937.00,,76.906818,,-47.004298,,,,,,,18035,0,,,,,
4938.00,,76.611335,,-47.277472,,,,,,,18035,0,,,,,
4939.00,,76.057303,,-47.423956,,,,,,,18039,0,,,,,
4940.00,,76.832948,,-47.503137,,,,,,,18043,0,,,,,
4941.00,,76.574399,,-47.637744,,,,,,,18047,0,,,,,
4942.00,,76.500528,,-47.712966,,,,,,,18051,0,,,,,
4943.00,,75.540207,,-47.788188,,,,,,,18055,0,,,,,
4944.00,,76.24198,,-47.875286,,,,,,,18059,0,,,,,
4945.00,,76.463593,,-47.831737,,,,,,,18063,0,,,,,
4946.00,,76.463593,,-47.788188,,,,,,,18067,0,,,,,
4947.00,,76.057303,,-47.990098,,,,,,,18071,0,,,,,
4948.00,,75.946497,,-48.100951,,,,,,,18075,0,,,,,
4949.00,,76.463593,,-48.330576,,,,,,,18075,1,,,,,
4950.00,,76.463593,,-48.453306,,,,,,,18079,1,,,,,
4951.00,,75.983432,,-48.627503,,,,,,,18083,1,,,,,
4952.00,,76.24198,,-48.821496,,,,,,,18087,1,,,,,
4953.00,,75.83569,,-48.991735,,,,,,,18091,1,,,,,
4954.00,,76.832948,,-49.245113,,,,,,,18096,1,,,,,
4955.00,,75.983432,,-49.363884,,,,,,,18100,1,,,,,
4956.00,,75.4294,,-49.458901,,,,,,,18104,1,,,,,
4957.00,,75.983432,,-49.704361,,,,,,,18108,1,,,,,
4958.00,,76.278916,,-49.842927,,,,,,,18112,1,,,,,
4959.00,,76.057303,,-49.945862,,,,,,,18116,1,,,,,
4960.00,,75.170852,,-49.704361,,,,,,,18121,1,,,,,
4961.00,,75.83569,,-49.684566,,,,,,,18121,1,,,,,
4962.00,,75.207788,,-49.720197,,,,,,,18125,1,,,,,
4963.00,,75.614078,,-49.815214,,,,,,,18129,1,,,,,
4964.00,,75.724884,,-49.811255,,,,,,,18133,1,,,,,
4965.00,,75.281659,,-49.743951,,,,,,,18138,1,,,,,
4966.00,,75.4294,,-49.561836,,,,,,,18142,1,,,,,
4967.00,,75.540207,,-49.514327,,,,,,,18146,1,,,,,
4968.00,,75.577142,,-49.498491,,,,,,,18150,1,,,,,
4969.00,,75.540207,,-49.482655,,,,,,,18154,1,,,,,
4970.00,,75.651013,,-49.526205,,,,,,,18158,1,,,,,
4971.00,,74.801498,,-49.597467,,,,,,,18163,1,,,,,
4972.00,,74.986175,,-49.569754,,,,,,,18163,0,,,,,
4973.00,,74.653756,,-49.565795,,,,,,,18167,0,,,,,
4974.00,,75.096981,,-49.546,,,,,,,18171,0,,,,,
4975.00,,74.875369,,-49.518286,,,,,,,18175,0,,,,,
4976.00,,75.207788,,-49.641017,,,,,,,18179,0,,,,,
4977.00,,75.318594,,-49.526205,,,,,,,18183,0,,,,,
4978.00,,74.432143,,-49.37972,,,,,,,18188,0,,,,,
4979.00,,75.133917,,-49.229277,,,,,,,18192,0,,,,,
4980.00,,75.060046,,-49.260949,,,,,,,18196,0,,,,,
4981.00,,74.690691,,-49.37972,,,,,,,18201,0,,,,,
4982.00,,74.912304,,-49.375761,,,,,,,18205,0,,,,,
4983.00,,74.949239,,-49.324294,,,,,,,18205,0,,,,,
4984.00,,74.54295,,-49.355966,,,,,,,18210,0,,,,,
4985.00,,74.801498,,-49.514327,,,,,,,18214,0,,,,,
4986.00,,75.355529,,-49.633098,,,,,,,18218,0,,,,,
4987.00,,74.801498,,-49.779583,,,,,,,18222,0,,,,,
4988.00,,74.653756,,-49.926067,,,,,,,18226,0,,,,,
4989.00,,74.506014,,-50.025043,,,,,,,18230,0,,,,,
4990.00,,74.469079,,-50.084429,,,,,,,18234,0,,,,,
4991.00,,73.73037,,-50.219036,,,,,,,18238,0,,,,,
4992.00,,74.432143,,-50.195282,,,,,,,18242,0,,,,,
4993.00,,74.727627,,-50.211118,,,,,,,18247,0,,,,,
4994.00,,74.358272,,-50.032961,,,,,,,18247,0,,,,,
4995.00,,74.062789,,-49.842927,,,,,,,18251,0,,,,,
4996.00,,74.432143,,-49.494532,,,,,,,18255,0,,,,,
4997.00,,74.579885,,-49.486614,,,,,,,18259,0,,,,,
4998.00,,74.54295,,-49.276785,,,,,,,18263,1,,,,,
4999.00,,73.582628,,-49.205523,,,,,,,18268,1,,,,,
5000.00,,73.619563,,-49.284703,,,,,,,18272,1,,,,,
5001.00,,73.80424,,-49.348048,,,,,,,18276,1,,,,,
5002.00,,73.878111,,-49.450983,,,,,,,18281,1,,,,,
5003.00,,74.653756,,-49.490573,,,,,,,18285,1,,,,,
5004.00,,73.656499,,-49.253031,,,,,,,18289,1,,,,,
5005.00,,74.358272,,-49.114465,,,,,,,18294,1,,,,,
5006.00,,73.951982,,-48.920472,,,,,,,18294,1,,,,,
5007.00,,73.656499,,-48.797742,,,,,,,18298,1,,,,,
5008.00,,73.915047,,-48.730438,,,,,,,18302,1,,,,,
5009.00,,73.619563,,-48.579995,,,,,,,18306,1,,,,,
5010.00,,73.287144,,-48.441429,,,,,,,18311,1,,,,,
5011.00,,73.656499,,-48.35433,,,,,,,18315,1,,,,,
5012.00,,73.028596,,-48.120747,,,,,,,18319,1,,,,,
5013.00,,74.247466,,-48.017812,,,,,,,18323,1,,,,,
5014.00,,73.619563,,-47.752556,,,,,,,18327,1,,,,,
5015.00,,72.806983,,-47.756515,,,,,,,18332,1,,,,,
5016.00,,73.80424,,-47.637744,,,,,,,18336,1,,,,,
5017.00,,73.545692,,-47.459588,,,,,,,18336,1,,,,,
5018.00,,73.176338,,-47.257677,,,,,,,18340,1,,,,,
5019.00,,73.619563,,-47.214127,,,,,,,18344,1,,,,,
5020.00,,73.32408,,-47.035971,,,,,,,18348,1,,,,,
5021.00,,72.91779,,-46.99638,,,,,,,18353,0,,,,,
5022.00,,72.326822,,-46.95679,,,,,,,18357,0,,,,,
5023.00,,72.696177,,-46.901363,,,,,,,18361,0,,,,,
5024.00,,73.508757,,-46.841978,,,,,,,18365,0,,,,,
5025.00,,73.102467,,-46.95679,,,,,,,18369,0,,,,,
5026.00,,74.062789,,-47.095356,,,,,,,18373,0,,,,,
5027.00,,72.880854,,-47.043889,,,,,,,18377,0,,,,,
5028.00,,73.028596,,-47.210168,,,,,,,18377,0,,,,,
5029.00,,72.474564,,-47.241841,,,,,,,18382,0,,,,,
5030.00,,73.139402,,-47.313103,,,,,,,18386,0,,,,,
5031.00,,72.622306,,-47.150783,,,,,,,18390,0,,,,,
5032.00,,72.770048,,-47.233923,,,,,,,18394,0,,,,,
5033.00,,72.659241,,-47.166619,,,,,,,18398,0,,,,,
5034.00,,72.585371,,-47.087438,,,,,,,18402,0,,,,,
5035.00,,72.622306,,-47.024094,,,,,,,18406,0,,,,,
5036.00,,72.252951,,-47.067643,,,,,,,18410,0,,,,,
5037.00,,72.659241,,-47.071602,,,,,,,18415,0,,,,,
5038.00,,72.659241,,-47.059725,,,,,,,18419,0,,,,,
5039.00,,72.733112,,-47.091397,,,,,,,18419,0,,,,,
5040.00,,72.474564,,-47.380407,,,,,,,18423,0,,,,,
5041.00,,72.363758,,-47.49126,,,,,,,18427,0,,,,,
5042.00,,71.551178,,-47.511055,,,,,,,18431,0,,,,,
5043.00,,72.5115,,-47.36853,,,,,,,18436,0,,,,,
5044.00,,72.252951,,-47.297267,,,,,,,18440,0,,,,,
5045.00,,71.514242,,-47.158701,,,,,,,18444,0,,,,,
5046.00,,72.252951,,-47.150783,,,,,,,18449,0,,,,,
5047.00,,72.142145,,-47.2458,,,,,,,18453,1,,,,,
5048.00,,71.329565,,-47.392284,,,,,,,18458,1,,,,,
5049.00,,71.551178,,-47.5744,,,,,,,18462,1,,,,,
5050.00,,72.031339,,-47.40812,,,,,,,18462,1,,,,,
5051.00,,71.735855,,-47.352694,,,,,,,18466,1,,,,,
5052.00,,71.218759,,-47.435833,,,,,,,18471,1,,,,,
5053.00,,72.031339,,-47.503137,,,,,,,18475,1,,,,,
5054.00,,71.994403,,-47.665457,,,,,,,18480,1,,,,,
5055.00,,71.846661,,-47.930713,,,,,,,18484,1,,,,,
5056.00,,71.625049,,-47.934672,,,,,,,18489,1,,,,,
5057.00,,71.661984,,-47.918836,,,,,,,18493,1,,,,,
5058.00,,70.923275,,-47.918836,,,,,,,18498,1,,,,,
5059.00,,71.514242,,-47.899041,,,,,,,18502,1,,,,,
5060.00,,71.809726,,-47.978221,,,,,,,18507,1,,,,,
5061.00,,71.735855,,-48.14846,,,,,,,18507,1,,,,,
5062.00,,71.181823,,-48.378084,,,,,,,18512,1,,,,,
5063.00,,71.107952,,-48.524568,,,,,,,18516,1,,,,,
5064.00,,71.551178,,-48.386002,,,,,,,18521,1,,,,,
5065.00,,71.181823,,-48.294944,,,,,,,18526,1,,,,,
5066.00,,71.181823,,-48.27119,,,,,,,18530,1,,,,,
5067.00,,71.107952,,-48.164296,,,,,,,18535,1,,,,,
5068.00,,71.107952,,-48.02573,,,,,,,18540,1,,,,,
5069.00,,71.772791,,-47.863409,,,,,,,18544,1,,,,,
5070.00,,71.551178,,-47.760474,,,,,,,18549,0,,,,,
5071.00,,70.849404,,-47.629826,,,,,,,18554,0,,,,,
5072.00,,70.88634,,-47.681294,,,,,,,18554,0,,,,,
5073.00,,71.218759,,-47.404161,,,,,,,18559,0,,,,,
5074.00,,71.440372,,-47.550645,,,,,,,18563,0,,,,,
5075.00,,71.181823,,-47.61399,,,,,,,18568,0,,,,,
5076.00,,70.48005,,-47.732761,,,,,,,18573,0,,,,,
5077.00,,70.923275,,-47.641703,,,,,,,18578,0,,,,,
5078.00,,70.48005,,-47.598154,,,,,,,18583,0,,,,,
5079.00,,70.295373,,-47.81986,,,,,,,18587,0,,,,,
5080.00,,69.962953,,-47.966344,,,,,,,18592,0,,,,,
5081.00,,70.369243,,-48.009894,,,,,,,18597,0,,,,,
5082.00,,70.664727,,-47.962385,,,,,,,18602,0,,,,,
5083.00,,69.704405,,-48.085115,,,,,,,18602,0,,,,,
5084.00,,70.664727,,-48.203886,,,,,,,18607,0,,,,,
5085.00,,70.553921,,-48.326617,,,,,,,18611,0,,,,,
5086.00,,70.516985,,-48.370166,,,,,,,18616,0,,,,,
5087.00,,70.960211,,-48.488937,,,,,,,18621,0,,,,,
5088.00,,70.590856,,-48.619585,,,,,,,18626,0,,,,,
5089.00,,69.704405,,-48.710643,,,,,,,18631,0,,,,,
5090.00,,69.741341,,-48.76607,,,,,,,18636,0,,,,,
5091.00,,70.07376,,-48.833373,,,,,,,18641,0,,,,,
5092.00,,70.147631,,-48.995694,,,,,,,18646,0,,,,,
5093.00,,70.110695,,-49.023407,,,,,,,18651,0,,,,,
5094.00,,69.778276,,-49.122383,,,,,,,18651,0,,,,,
5095.00,,69.704405,,-49.260949,,,,,,,18655,0,,,,,
5096.00,,69.482793,,-49.122383,,,,,,,18660,1,,,,,
5097.00,,70.036824,,-49.292621,,,,,,,18665,1,,,,,
5098.00,,70.07376,,-49.177809,,,,,,,18670,1,,,,,
5099.00,,69.335051,,-49.031325,,,,,,,18675,1,,,,,
5100.00,,69.962953,,-49.019448,,,,,,,18680,1,,,,,
5101.00,,69.704405,,-48.900677,,,,,,,18685,1,,,,,
5102.00,,69.630534,,-48.8888,,,,,,,18690,1,,,,,
5103.00,,70.332308,,-49.047161,,,,,,,18694,1,,,,,
5104.00,,69.371986,,-49.102588,,,,,,,18699,1,,,,,
5105.00,,69.371986,,-49.292621,,,,,,,18704,1,,,,,
5106.00,,69.815212,,-49.336171,,,,,,,18704,1,,,,,
5107.00,,68.817954,,-49.276785,,,,,,,18709,1,,,,,
5108.00,,69.298115,,-49.245113,,,,,,,18714,1,,,,,
5109.00,,69.630534,,-49.272826,,,,,,,18719,1,,,,,
5110.00,,69.335051,,-49.34013,,,,,,,18724,1,,,,,
5111.00,,68.153116,,-49.336171,,,,,,,18729,1,,,,,
5112.00,,69.519728,,-49.506409,,,,,,,18733,1,,,,,
5113.00,,68.85489,,-49.601426,,,,,,,18738,1,,,,,
5114.00,,68.965696,,-49.712279,,,,,,,18743,1,,,,,
5115.00,,68.744084,,-49.799378,,,,,,,18748,1,,,,,
